Fallow Deer,Trivial,Female,40.6862 kg,0 TR,Spotted Red  
Sambar,Trivial,Female,202.447 kg,0 TR,Brown        
Sambar,Trivial,Female,204.692 kg,0 TR,Light Brown  
Red Deer,Minor,Female,148.274 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,147.676 kg,0 TR,Gray         
Red Deer,Trivial,Female,146.09 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,31.8409 kg,0 TR,Spotted
Red Deer,Minor,Female,152.475 kg,0 TR,Gray         
Red Deer,Trivial,Female,139.657 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,27.019 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,35.3542 kg,0 TR,Spotted
Red Deer,Minor,Female,149.435 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,32.4825 kg,0 TR,Spotted
Red Deer,Minor,Female,150.477 kg,0 TR,Brown        
Red Deer,Trivial,Female,142.626 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,38.3421 kg,0 TR,Spotted Red  
Fallow Deer,Trivial,Female,45.2567 kg,0 TR,Spotted Red  
Hog Deer,Trivial,Female,30.5682 kg,0 TR,Dark Spotted
Fallow Deer,Trivial,Female,42.2008 kg,0 TR,Dark Spotted
Red Deer,Trivial,Female,141.395 kg,0 TR,Gray         
Fallow Deer,Trivial,Female,38.5952 kg,0 TR,Dark Spotted
Red Deer,Trivial,Female,146.381 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,30.7891 kg,0 TR,Brown        
Axis Deer,Trivial,Female,34.3135 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,43.9501 kg,0 TR,Spotted
Sambar,Trivial,Female,199.484 kg,0 TR,Light Brown  
Red Deer,Minor,Female,152.051 kg,0 TR,Gray         
Axis Deer,Trivial,Female,30.8104 kg,0 TR,Spotted
Axis Deer,Trivial,Female,33.7945 kg,0 TR,Spotted
Axis Deer,Trivial,Female,33.7519 kg,0 TR,Spotted
Red Deer,Trivial,Female,138.638 kg,0 TR,Gray         
Red Deer,Trivial,Female,136.517 kg,0 TR,Gray         
Red Deer,Trivial,Female,145.487 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,198.566 kg,0 TR,Light Brown  
Hog Deer,Trivial,Female,29.3172 kg,0 TR,Brown        
Hog Deer,Trivial,Female,26.623 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,44.3831 kg,0 TR,Spotted Red  
Sambar,Trivial,Female,193.82 kg,0 TR,Brown        
Axis Deer,Trivial,Female,39.2204 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,37.071 kg,0 TR,Spotted Red  
Sambar,Trivial,Female,203.657 kg,0 TR,Light Brown  
Fallow Deer,Trivial,Female,39.2009 kg,0 TR,Spotted Red  
Red Deer,Trivial,Female,137.185 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,38.7401 kg,0 TR,Dark Spotted
Hog Deer,Trivial,Female,28.839 kg,0 TR,Brown        
Sambar,Trivial,Female,212.793 kg,0 TR,Brown        
Red Deer,Trivial,Female,138.96 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,211.875 kg,0 TR,Brown        
Red Deer,Trivial,Female,131.027 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,41.6461 kg,0 TR,Dark Spotted
Fallow Deer,Trivial,Female,46.244 kg,0 TR,Dark Spotted
Hog Deer,Trivial,Female,30.4513 kg,0 TR,Brown        
Sambar,Trivial,Female,196.484 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,208.068 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,37.3086 kg,0 TR,Spotted Red  
Sambar,Trivial,Female,206.707 kg,0 TR,Dusky Gradient
Axis Deer,Trivial,Female,31.8211 kg,0 TR,Spotted
Hog Deer,Trivial,Female,28.9757 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,41.6423 kg,0 TR,Spotted
Hog Deer,Trivial,Female,29.1977 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,41.1534 kg,0 TR,Spotted Red  
Red Deer,Trivial,Female,132.493 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,153.271 kg,0 TR,Gray         
Axis Deer,Trivial,Female,38.5788 kg,0 TR,Orange       
Fallow Deer,Trivial,Female,40.2532 kg,0 TR,Spotted
Red Deer,Minor,Female,153.677 kg,0 TR,Gray         
Hog Deer,Trivial,Female,28.7997 kg,0 TR,Brown        
Sambar,Trivial,Female,205.526 kg,0 TR,Dusky Gradient
Sambar,Trivial,Female,207.712 kg,0 TR,Dark Brown   
Sambar,Minor,Female,217.234 kg,0 TR,Dark Brown   
Red Deer,Trivial,Female,146.621 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,37.5093 kg,0 TR,Dark Spotted
Red Deer,Minor,Female,152.785 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,214.199 kg,0 TR,Dusky Gradient
Sambar,Trivial,Female,209.848 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,196.57 kg,0 TR,Brown        
Sambar,Trivial,Female,196.044 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,44.5681 kg,0 TR,Spotted Red  
Red Deer,Trivial,Female,143.244 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,207.128 kg,0 TR,Dusky Gradient
Red Deer,Trivial,Female,146.781 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,207.391 kg,0 TR,Brown        
Red Deer,Trivial,Female,142.013 kg,0 TR,Gray         
Sambar,Trivial,Female,206.114 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,203.678 kg,0 TR,Dusky Gradient
Red Deer,Trivial,Female,140.394 kg,0 TR,Dark Brown   
Red Deer,Trivial,Female,140.615 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,148.581 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,32.0723 kg,0 TR,Brown        
Hog Deer,Trivial,Female,27.4594 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,45.6085 kg,0 TR,Spotted Red  
Red Deer,Trivial,Female,135.011 kg,0 TR,Gray         
Fallow Deer,Trivial,Female,39.4705 kg,0 TR,Spotted Red  
Fallow Deer,Trivial,Female,39.3988 kg,0 TR,Spotted
Red Deer,Trivial,Female,147.018 kg,0 TR,Brown        
Sambar,Trivial,Female,205.092 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,150.538 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,34.3663 kg,0 TR,Spotted
Hog Deer,Trivial,Female,26.2146 kg,0 TR,Brown        
Sambar,Trivial,Female,207.906 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,49.4706 kg,0 TR,Spotted
Hog Deer,Trivial,Female,30.6323 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,37.0428 kg,0 TR,Spotted
Red Deer,Trivial,Female,140.029 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,149.776 kg,0 TR,Brown        
Sambar,Minor,Female,216.926 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,34.8704 kg,0 TR,Spotted
Sambar,Minor,Female,217.234 kg,0 TR,Brown        
Red Deer,Trivial,Female,140.044 kg,0 TR,Gray         
Hog Deer,Trivial,Female,30.2497 kg,0 TR,Brown        
Sambar,Trivial,Female,195.667 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,37.6688 kg,0 TR,Spotted Red  
Hog Deer,Trivial,Female,31.1442 kg,0 TR,Brown        
Sambar,Trivial,Female,209.061 kg,0 TR,Light Brown  
Fallow Deer,Trivial,Female,44.657 kg,0 TR,Spotted Red  
Sambar,Trivial,Female,211.813 kg,0 TR,Light Brown  
Sambar,Trivial,Female,204.372 kg,0 TR,Brown        
Red Deer,Very Easy,Female,169.807 kg,0 TR,Brown        
Sambar,Minor,Female,216.369 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,29.8892 kg,0 TR,Brown        
Sambar,Trivial,Female,204.524 kg,0 TR,Brown        
Red Deer,Trivial,Female,137.877 kg,0 TR,Brown        
Red Deer,Trivial,Female,146.447 kg,0 TR,Dark Brown   
Red Deer,Trivial,Female,129.545 kg,0 TR,Gray         
Red Deer,Minor,Female,152.53 kg,0 TR,Brown        
Hog Deer,Trivial,Female,29.8974 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,37.3019 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,37.9015 kg,0 TR,Spotted Red  
Hog Deer,Trivial,Female,29.4902 kg,0 TR,Brown        
Red Deer,Minor,Female,155.788 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,37.0658 kg,0 TR,Spotted Red  
Axis Deer,Trivial,Female,28.8409 kg,0 TR,Spotted
Axis Deer,Trivial,Female,31.9692 kg,0 TR,Spotted
Hog Deer,Trivial,Female,28.4129 kg,0 TR,Brown        
Hog Deer,Trivial,Female,30.0568 kg,0 TR,Brown        
Hog Deer,Trivial,Female,32.6493 kg,0 TR,Brown        
Hog Deer,Trivial,Female,29.4861 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,35.728 kg,0 TR,Spotted Red  
Red Deer,Trivial,Female,146.902 kg,0 TR,Brown        
Sambar,Trivial,Female,202.715 kg,0 TR,Light Brown  
Red Deer,Minor,Female,151.151 kg,0 TR,Brown        
Red Deer,Trivial,Female,134.567 kg,0 TR,Gray         
Sambar,Trivial,Female,201.937 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,33.5411 kg,0 TR,Spotted
Axis Deer,Trivial,Female,34.3831 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,38.8778 kg,0 TR,Dark Spotted
Red Deer,Minor,Female,154.788 kg,0 TR,Brown        
Axis Deer,Trivial,Female,32.729 kg,0 TR,Spotted
Axis Deer,Trivial,Female,35.5617 kg,0 TR,Spotted
Red Deer,Trivial,Female,132.877 kg,0 TR,Brown        
Axis Deer,Trivial,Female,38.5367 kg,0 TR,Spotted
Hog Deer,Trivial,Female,27.3037 kg,0 TR,Brown        
Red Deer,Trivial,Female,143.945 kg,0 TR,Gray         
Red Deer,Trivial,Female,147.057 kg,0 TR,Brown        
Hog Deer,Trivial,Female,31.3374 kg,0 TR,Spotted
Red Deer,Minor,Female,152.719 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,35.1547 kg,0 TR,Spotted
Sambar,Trivial,Female,205.423 kg,0 TR,Dark Brown   
Red Deer,Trivial,Female,134.893 kg,0 TR,Gray         
Fallow Deer,Trivial,Female,35.739 kg,0 TR,Dark Spotted
Hog Deer,Trivial,Female,28.1124 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,40.8864 kg,0 TR,Dark Spotted
Hog Deer,Trivial,Female,31.1681 kg,0 TR,Brown        
Axis Deer,Trivial,Female,34.8347 kg,0 TR,Spotted
Red Deer,Trivial,Female,146.737 kg,0 TR,Gray         
Sambar,Trivial,Female,194.995 kg,0 TR,Brown        
Hog Deer,Trivial,Female,32.4082 kg,0 TR,Brown        
Sambar,Trivial,Female,211.377 kg,0 TR,Dusky Gradient
Red Deer,Minor,Female,151.057 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,207.334 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,149.039 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,34.5801 kg,0 TR,Dark Spotted
Sambar,Trivial,Female,205.206 kg,0 TR,Dusky Gradient
Axis Deer,Trivial,Female,36.2621 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,39.6475 kg,0 TR,Spotted Red  
Hog Deer,Trivial,Female,32.4747 kg,0 TR,Dark Spotted
Fallow Deer,Trivial,Female,40.2228 kg,0 TR,Spotted
Red Deer,Trivial,Female,135.826 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,36.8176 kg,0 TR,Spotted
Axis Deer,Trivial,Female,34.7539 kg,0 TR,Spotted
Axis Deer,Trivial,Female,33.9333 kg,0 TR,Spotted
Axis Deer,Trivial,Female,34.6901 kg,0 TR,Orange       
Red Deer,Trivial,Female,145.402 kg,0 TR,Brown        
Sambar,Trivial,Female,203.729 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,37.4243 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,43.6537 kg,0 TR,Spotted
Axis Deer,Trivial,Female,32.4724 kg,0 TR,Spotted
Sambar,Trivial,Female,201.647 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,32.6358 kg,0 TR,Spotted
Red Deer,Trivial,Female,145.357 kg,0 TR,Brown        
Red Deer,Trivial,Female,141.599 kg,0 TR,Gray         
Fallow Deer,Trivial,Female,40.014 kg,0 TR,Spotted Red  
Fallow Deer,Trivial,Female,37.4931 kg,0 TR,Spotted Red  
Axis Deer,Trivial,Female,35.1609 kg,0 TR,Spotted
Sambar,Minor,Female,217.575 kg,0 TR,Brown        
Hog Deer,Trivial,Female,27.4021 kg,0 TR,Brown        
Red Deer,Trivial,Female,140.389 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,35.9515 kg,0 TR,Spotted
Red Deer,Trivial,Female,141.333 kg,0 TR,Brown        
Hog Deer,Trivial,Female,30.5165 kg,0 TR,Spotted
Red Deer,Minor,Female,148.353 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,194.77 kg,0 TR,Light Brown  
Axis Deer,Trivial,Female,29.8302 kg,0 TR,Spotted
Sambar,Trivial,Female,200.701 kg,0 TR,Dusky Gradient
Sambar,Trivial,Female,198.495 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,36.1279 kg,0 TR,Dark Spotted
Axis Deer,Trivial,Female,31.2289 kg,0 TR,Spotted
Hog Deer,Trivial,Female,30.1466 kg,0 TR,Brown        
Red Deer,Trivial,Female,147.274 kg,0 TR,Gray         
Red Deer,Trivial,Female,140.663 kg,0 TR,Dark Brown   
Sambar,Minor,Female,216.446 kg,0 TR,Dusky Gradient
Hog Deer,Trivial,Female,30.5607 kg,0 TR,Brown        
Red Deer,Trivial,Female,143.27 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,30.912 kg,0 TR,Brown        
Hog Deer,Trivial,Female,31.4332 kg,0 TR,Brown        
Red Deer,Minor,Female,152.387 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,26.8436 kg,0 TR,Brown        
Red Deer,Trivial,Female,143.627 kg,0 TR,Gray         
Sambar,Trivial,Female,212.572 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,30.9806 kg,0 TR,Brown        
Sambar,Trivial,Female,209.18 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,44.4825 kg,0 TR,Dark Spotted
Sambar,Minor,Female,219.936 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,26.9682 kg,0 TR,Dark Spotted
Axis Deer,Trivial,Female,34.5508 kg,0 TR,Spotted
Sambar,Trivial,Female,213.486 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,30.3943 kg,0 TR,Brown        
Hog Deer,Trivial,Female,30.4854 kg,0 TR,Brown        
Axis Deer,Trivial,Female,33.5002 kg,0 TR,Orange       
Red Deer,Trivial,Female,134.437 kg,0 TR,Gray         
Sambar,Trivial,Female,201.26 kg,0 TR,Dusky Gradient
Hog Deer,Trivial,Female,31.5392 kg,0 TR,Brown        
Hog Deer,Trivial,Female,28.6046 kg,0 TR,Brown        
Sambar,Trivial,Female,209.984 kg,0 TR,Dusky Gradient
Red Deer,Minor,Female,148.369 kg,0 TR,Brown        
Sambar,Trivial,Female,207.334 kg,0 TR,Dusky Gradient
Sambar,Trivial,Female,203.235 kg,0 TR,Dusky Gradient
Axis Deer,Trivial,Female,34.5575 kg,0 TR,Orange       
Hog Deer,Trivial,Female,31.9892 kg,0 TR,Brown        
Hog Deer,Trivial,Female,28.5172 kg,0 TR,Brown        
Red Deer,Trivial,Female,144.86 kg,0 TR,Dark Brown   
Sambar,Minor,Female,223.081 kg,0 TR,Brown        
Hog Deer,Trivial,Female,32.6309 kg,0 TR,Brown        
Sambar,Trivial,Female,209.698 kg,0 TR,Brown        
Red Deer,Minor,Female,162.665 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,41.2294 kg,0 TR,Spotted Red  
Fallow Deer,Trivial,Female,44.258 kg,0 TR,Dark Spotted
Fallow Deer,Trivial,Female,36.1055 kg,0 TR,Dark Spotted
Sambar,Trivial,Female,202.766 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,41.418 kg,0 TR,Dark Spotted
Sambar,Trivial,Female,198.556 kg,0 TR,Light Brown  
Red Deer,Trivial,Female,130.255 kg,0 TR,Gray         
Axis Deer,Trivial,Female,32.0047 kg,0 TR,Spotted
Sambar,Trivial,Female,212.004 kg,0 TR,Dusky Gradient
Red Deer,Trivial,Female,143.407 kg,0 TR,Brown        
Sambar,Minor,Female,221.663 kg,0 TR,Brown        
Axis Deer,Trivial,Female,30.0515 kg,0 TR,Spotted
Hog Deer,Trivial,Female,28.4633 kg,0 TR,Brown        
Sambar,Minor,Female,215.915 kg,0 TR,Dusky Gradient
Sambar,Trivial,Female,180.384 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,39.8832 kg,0 TR,Dark Spotted
Fallow Deer,Trivial,Female,43.1876 kg,0 TR,Spotted Red  
Sambar,Minor,Female,215.152 kg,0 TR,Light Brown  
Fallow Deer,Trivial,Female,48.2371 kg,0 TR,Spotted
Sambar,Minor,Female,219.322 kg,0 TR,Dusky Gradient
Axis Deer,Trivial,Female,34.4638 kg,0 TR,Orange       
Hog Deer,Trivial,Female,28.7703 kg,0 TR,Brown        
Axis Deer,Trivial,Female,29.2619 kg,0 TR,Orange       
Axis Deer,Trivial,Female,34.0586 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,36.408 kg,0 TR,Spotted
Sambar,Trivial,Female,209.738 kg,0 TR,Light Brown  
Red Deer,Minor,Female,148.495 kg,0 TR,Gray         
Sambar,Trivial,Female,202.419 kg,0 TR,Light Brown  
Red Deer,Trivial,Female,140 kg,0 TR,Gray         
Axis Deer,Trivial,Female,32.4611 kg,0 TR,Spotted
Axis Deer,Trivial,Female,30.5049 kg,0 TR,Spotted
Red Deer,Trivial,Female,136.679 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,40.0975 kg,0 TR,Spotted
Sambar,Trivial,Female,191.221 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,35.6973 kg,0 TR,Spotted
Hog Deer,Trivial,Female,29.5589 kg,0 TR,Brown        
Red Deer,Trivial,Female,144.05 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,150.325 kg,0 TR,Brown        
Axis Deer,Trivial,Female,30.7654 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,36.881 kg,0 TR,Spotted Red  
Fallow Deer,Trivial,Female,37.1208 kg,0 TR,Dark Spotted
Red Deer,Trivial,Female,137.913 kg,0 TR,Gray         
Hog Deer,Trivial,Female,31.6964 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,38.7499 kg,0 TR,Spotted
Sambar,Trivial,Female,209.219 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,159.302 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,154.882 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,43.7312 kg,0 TR,Spotted Red  
Sambar,Trivial,Female,199.533 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,29.6386 kg,0 TR,Brown        
Axis Deer,Trivial,Female,34.8976 kg,0 TR,Spotted
Sambar,Trivial,Female,205.623 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,41.2082 kg,0 TR,Spotted
Axis Deer,Trivial,Female,34.0821 kg,0 TR,Spotted
Sambar,Trivial,Female,210.214 kg,0 TR,Brown        
Hog Deer,Trivial,Female,30.1013 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,40.7931 kg,0 TR,Spotted Red  
Red Deer,Minor,Female,155.176 kg,0 TR,Brown        
Sambar,Trivial,Female,207.189 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,32.9497 kg,0 TR,Spotted
Sambar,Trivial,Female,210.772 kg,0 TR,Brown        
Red Deer,Trivial,Female,135.721 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,39.3353 kg,0 TR,Dark Spotted
Fallow Deer,Trivial,Female,37.0742 kg,0 TR,Spotted Red  
Sambar,Trivial,Female,200.952 kg,0 TR,Dusky Gradient
Red Deer,Trivial,Female,130.785 kg,0 TR,Brown        
Hog Deer,Trivial,Female,30.8995 kg,0 TR,Brown        
Sambar,Trivial,Female,210.755 kg,0 TR,Dusky Gradient
Red Deer,Trivial,Female,145.491 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,38.6144 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,43.3365 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,39.1293 kg,0 TR,Spotted
Sambar,Trivial,Female,205.773 kg,0 TR,Light Brown  
Sambar,Trivial,Female,196.274 kg,0 TR,Dusky Gradient
Axis Deer,Trivial,Female,29.4334 kg,0 TR,Spotted
Axis Deer,Trivial,Female,33.37 kg,0 TR,Spotted
Red Deer,Trivial,Female,143.152 kg,0 TR,Brown        
Sambar,Trivial,Female,206.999 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,37.7747 kg,0 TR,Spotted Red  
Hog Deer,Trivial,Female,32.4798 kg,0 TR,Brown        
Sambar,Trivial,Female,209.209 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,41.0948 kg,0 TR,Spotted Red  
Axis Deer,Trivial,Female,34.4033 kg,0 TR,Spotted
Sambar,Trivial,Female,193.339 kg,0 TR,Light Brown  
Hog Deer,Trivial,Female,30.1586 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,37.3951 kg,0 TR,Spotted
Red Deer,Trivial,Female,131.593 kg,0 TR,Brown        
Sambar,Trivial,Female,211.3 kg,0 TR,Dark Brown   
Fallow Deer,Trivial,Female,43.6126 kg,0 TR,Spotted Red  
Fallow Deer,Trivial,Female,38.9554 kg,0 TR,Spotted
Axis Deer,Trivial,Female,35.846 kg,0 TR,Orange       
Hog Deer,Trivial,Female,30.5455 kg,0 TR,Leucistic    
Fallow Deer,Trivial,Female,35.5278 kg,0 TR,Spotted
Sambar,Trivial,Female,203.558 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,30.1792 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,37.543 kg,0 TR,Spotted
Red Deer,Trivial,Female,146.264 kg,0 TR,Gray         
Fallow Deer,Trivial,Female,36.8239 kg,0 TR,Spotted Red  
Hog Deer,Trivial,Female,30.0207 kg,0 TR,Brown        
Red Deer,Trivial,Female,137.765 kg,0 TR,Gray         
Red Deer,Trivial,Female,136.568 kg,0 TR,Dark Brown   
Red Deer,Minor,Female,147.798 kg,0 TR,Brown        
Red Deer,Minor,Female,157.413 kg,0 TR,Gray         
Red Deer,Trivial,Female,146.408 kg,0 TR,Brown        
Red Deer,Minor,Female,147.582 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,30.5342 kg,0 TR,Brown        
Hog Deer,Trivial,Female,31.4264 kg,0 TR,Brown        
Sambar,Minor,Female,216.142 kg,0 TR,Brown        
Sambar,Trivial,Female,208.447 kg,0 TR,Light Brown  
Hog Deer,Trivial,Female,30.1957 kg,0 TR,Dark Spotted
Red Deer,Minor,Female,149.539 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,195.756 kg,0 TR,Dark Brown   
Hog Deer,Trivial,Female,29.2034 kg,0 TR,Brown        
Hog Deer,Trivial,Female,32.5394 kg,0 TR,Brown        
Sambar,Trivial,Female,209.743 kg,0 TR,Dusky Gradient
Axis Deer,Trivial,Female,31.2248 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,42.8846 kg,0 TR,Spotted Red  
Axis Deer,Trivial,Female,33.8554 kg,0 TR,Spotted
Axis Deer,Trivial,Female,32.7952 kg,0 TR,Spotted
Hog Deer,Trivial,Female,32.0263 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,42.2514 kg,0 TR,Spotted Red  
Axis Deer,Trivial,Female,30.4364 kg,0 TR,Spotted
Red Deer,Trivial,Female,139.622 kg,0 TR,Brown        
Sambar,Trivial,Female,191.91 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,48.6345 kg,0 TR,Spotted
Hog Deer,Trivial,Female,29.5119 kg,0 TR,Brown        
Axis Deer,Trivial,Female,34.5314 kg,0 TR,Spotted
Hog Deer,Trivial,Female,28.8764 kg,0 TR,Brown        
Red Deer,Minor,Female,156.241 kg,0 TR,Brown        
Red Deer,Trivial,Female,140.351 kg,0 TR,Brown        
Red Deer,Minor,Female,149.421 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,193.904 kg,0 TR,Dusky Gradient
Sambar,Trivial,Female,192.476 kg,0 TR,Light Brown  
Fallow Deer,Trivial,Female,35.3367 kg,0 TR,Spotted
Sambar,Trivial,Female,214.572 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,39.4681 kg,0 TR,Spotted
Red Deer,Trivial,Female,141.769 kg,0 TR,Gray         
Hog Deer,Trivial,Female,28.8642 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,42.9492 kg,0 TR,Spotted Red  
Fallow Deer,Trivial,Female,40.5032 kg,0 TR,Spotted Red  
Axis Deer,Trivial,Female,29.6004 kg,0 TR,Spotted
Red Deer,Minor,Female,150.194 kg,0 TR,Dark Brown   
Red Deer,Trivial,Female,127.188 kg,0 TR,Brown        
Sambar,Trivial,Female,195.648 kg,0 TR,Dark Brown   
Axis Deer,Trivial,Female,33.4574 kg,0 TR,Spotted
Axis Deer,Trivial,Female,38.152 kg,0 TR,Spotted
Red Deer,Minor,Female,160.2 kg,0 TR,Gray         
Hog Deer,Trivial,Female,27.7792 kg,0 TR,Brown        
Red Deer,Trivial,Female,144.901 kg,0 TR,Gray         
Fallow Deer,Trivial,Female,39.6541 kg,0 TR,Spotted Red  
Fallow Deer,Trivial,Female,36.4984 kg,0 TR,Spotted
Fallow Deer,Trivial,Female,36.5369 kg,0 TR,Dark Spotted
Red Deer,Trivial,Female,140.521 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,43.2925 kg,0 TR,Spotted
Red Deer,Trivial,Female,132.464 kg,0 TR,Gray         
Red Deer,Minor,Female,148.803 kg,0 TR,Dark Brown   
Sambar,Trivial,Female,213.282 kg,0 TR,Dusky Gradient
Hog Deer,Trivial,Female,29.5152 kg,0 TR,Brown        
Hog Deer,Trivial,Female,28.852 kg,0 TR,Brown        
Sambar,Trivial,Female,214.982 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,38.0838 kg,0 TR,Spotted Red  
Hog Deer,Trivial,Female,28.1063 kg,0 TR,Brown        
Fallow Deer,Trivial,Female,38.869 kg,0 TR,Spotted Red  
Sambar,Trivial,Female,206.859 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,39.9816 kg,0 TR,Dark Spotted
Hog Deer,Trivial,Female,29.6689 kg,0 TR,Brown        
Hog Deer,Trivial,Female,30.3893 kg,0 TR,Brown        
Axis Deer,Trivial,Female,34.8875 kg,0 TR,Spotted
Hog Deer,Trivial,Female,31.2007 kg,0 TR,Dark Spotted
Hog Deer,Trivial,Female,28.0641 kg,0 TR,Brown        
Sambar,Trivial,Female,204.728 kg,0 TR,Dusky Gradient
Fallow Deer,Trivial,Female,41.929 kg,0 TR,Spotted
Hog Deer,Trivial,Female,30.7198 kg,0 TR,Brown        
Red Deer,Trivial,Female,144.665 kg,0 TR,Dark Brown   
Red Deer,Trivial,Female,145.647 kg,0 TR,Brown        
Hog Deer,Trivial,Female,28.4248 kg,0 TR,Brown        
Axis Deer,Trivial,Female,35.4296 kg,0 TR,Spotted
